Time,Thrust,Altitude,Impact Time,Pressure, Drag, Airspeed
159.007199706175,3609.99847412109,85833.8816377021, 518.560500943806, 0.413612495924958, 0.196032318770706, 1444.79611791499
159.027199706172,3609.99847412109,85862.7704766927, 518.562395610591, 0.411446126010714, 0.196022434667528, 1444.60537253425
159.047199706169,3609.99847412109,85891.6536806639, 518.564289860056, 0.409291347432641, 0.196012588836882, 1444.41462802368
159.067199706165,3609.99847412109,85920.5386182996, 518.566188464846, 0.40714756841383, 0.196002798536959, 1444.22388631401
159.087199706162,3609.99847412109,85949.4229755526, 518.568037062224, 0.405015272586149, 0.195991484510824, 1444.03314701007
159.107199706159,3609.99847412109,85978.3013976462, 518.569977013576, 0.402893866286749, 0.195982946667317, 1443.8424080146
159.127199706156,3609.99847412109,86007.1706861401, 518.569438979184, 0.400783834878489, 0.195900766423346, 1443.65167233557
159.147199706153,3609.99847412109,86036.0373757215, 518.57132976869, 0.398684585261569, 0.195890850316306, 1443.46093818818
159.167199706149,3609.99847412109,86064.9017332209, 518.573222215172, 0.396596663048506, 0.1958809724403, 1443.2702068191
159.187199706146,3609.99847412109,86093.7728825755, 518.575163311126, 0.394519414203998, 0.195872398992672, 1443.0794766694
159.207199706143,3609.99859619141,86122.6274190372, 518.577056110142, 0.392453353651157, 0.195862597612363, 1442.88874940329
159.22719970614,3609.99908447266,86151.47624049, 518.578948651715, 0.39039788953504, 0.195852834441007, 1442.69802411035
159.247199706137,3609.99908447266,86180.3299965872, 518.578727413902, 0.388353505162506, 0.195780015563132, 1442.50730116085
159.267199706133,3609.99908447266,86209.172834543, 518.58061337388, 0.386319639937057, 0.195770056581301, 1442.31657999885
159.28719970613,3609.99908447266,86238.0172374085, 518.582436695513, 0.384296776296771, 0.195758171166743, 1442.12585975296
159.307199706127,3609.99908447266,86266.8505017389, 518.584323056391, 0.382284293947311, 0.195748288488421, 1441.93514223615
159.327199706124,3609.99908447266,86295.6948447604, 518.586271991873, 0.380282215280181, 0.19574005748626, 1441.74442628527
159.347199706121,3609.99908447266,86324.5196702922, 518.58815933224, 0.37829096187128, 0.195730251219184, 1441.55371240101
159.367199706117,3609.99908447266,86353.348635577, 518.587420345429, 0.376310464209299, 0.195642098271473, 1441.36300010968
159.387199706114,3609.99908447266,86382.1772691211, 518.589306757291, 0.374340224874569, 0.19563211088833, 1441.17229040462
159.407199706111,3609.99908447266,86410.9889677478, 518.591187207011, 0.372380664984593, 0.195622161665907, 1440.98158338114
159.427199706108,3609.99908447266,86439.8082669521, 518.593074306906, 0.370431255880499, 0.195612250593927, 1440.79087822518
159.447199706105,3609.99908447266,86468.6202148855, 518.59496035679, 0.368492418703617, 0.19560237766185, 1440.60017536097
